Source Node	Target Node	Interaction Type
HNF4A	XPNPEP3	Undirected
HNF4A	RBM28	Undirected
HNF4A	WDR46	Undirected
HNF4A	LHX6	Undirected
HNF4A	RAD51	Undirected
HNF4A	POLR3E	Undirected
HNF4A	ZNHIT1	Undirected
HNF4A	SLC17A2	Undirected
HNF4A	TFAP4	Undirected
HNF4A	AUP1	Undirected
HNF4A	FTSJ1	Undirected
HNF4A	UCHL3	Undirected
HNF4A	EIF4EBP2	Undirected
HNF4A	RNMTL1	Undirected
HNF4A	C6orf108	Undirected
HNF4A	USP30	Undirected
HNF4A	INADL	Undirected
HNF4A	GINS3	Undirected
HNF4A	CATSPER1	Undirected
HNF4A	PTPN13	Undirected
HNF4A	ITGAL	Undirected
HNF4A	COQ3	Undirected
HNF4A	NONO	Undirected
HNF4A	ORMDL1	Undirected
HNF4A	MRPL30	Undirected
HNF4A	TAF6	Undirected
HNF4A	PDE11A	Undirected
HNF4A	PHB	Undirected
HNF4A	C20orf12	Undirected
HNF4A	CTSZ	Undirected
HNF4A	CDC25A	Undirected
HNF4A	SYN3	Undirected
HNF4A	FAHD2A	Undirected
HNF4A	UMPS	Undirected
HNF4A	BRD4	Undirected
HNF4A	SLC39A9	Undirected
HNF4A	MRPL24	Undirected
HNF4A	MAP3K3	Undirected
HNF4A	C16orf80	Undirected
HNF4A	ACOX3	Undirected
HNF4A	TTC35	Undirected
HNF4A	ASGR1	Undirected
HNF4A	MRPL49	Undirected
HNF4A	CASP2	Undirected
HNF4A	PDCD4	Undirected
HNF4A	MREG	Undirected
HNF4A	DLG4	Undirected
HNF4A	ZNF71	Undirected
HNF4A	EID1	Undirected
HNF4A	G3BP2	Undirected
HNF4A	PPFIBP1	Undirected
HNF4A	MED7	Undirected
HNF4A	PNMA1	Undirected
HNF4A	RFPL2	Undirected
HNF4A	RDH11	Undirected
HNF4A	DULLARD	Undirected
HNF4A	RAB10	Undirected
HNF4A	ABCG8	Undirected
HNF4A	FAM46A	Undirected
HNF4A	C20orf43	Undirected
HNF4A	PRMT1	Undirected
HNF4A	GINS2	Undirected
HNF4A	C6orf134	Undirected
HNF4A	MOCOS	Undirected
HNF4A	CAV1	Undirected
HNF4A	YARS2	Undirected
HNF4A	GOLIM4	Undirected
HNF4A	TRIM4	Undirected
HNF4A	IER5	Undirected
HNF4A	DHRS4	Undirected
HNF4A	CWF19L1	Undirected
HNF4A	INTS7	Undirected
HNF4A	RBM15	Undirected
HNF4A	HSPH1	Undirected
HNF4A	MADCAM1	Undirected
HNF4A	PIK3C3	Undirected
HNF4A	CCDC90B	Undirected
HNF4A	ATP6V1F	Undirected
HNF4A	PERP	Undirected
HNF4A	TESK2	Undirected
HNF4A	KIF9	Undirected
HNF4A	RASA1	Undirected
HNF4A	CDC123	Undirected
HNF4A	PRPF38B	Undirected
HNF4A	SLC22A3	Undirected
HNF4A	CXCL3	Undirected
HNF4A	DDX49	Undirected
HNF4A	ANG	Undirected
HNF4A	NDRG1	Undirected
HNF4A	ABHD6	Undirected
HNF4A	ZNF589	Undirected
HNF4A	GBE1	Undirected
HNF4A	TTC22	Undirected
HNF4A	CPB2	Undirected
HNF4A	UROS	Undirected
HNF4A	FAM62A	Undirected
HNF4A	SYNJ2BP	Undirected
HNF4A	CDC42BPB	Undirected
HNF4A	SPATA5L1	Undirected
HNF4A	LYPLA2	Undirected
HNF4A	CPT1B	Undirected
HNF4A	MRPL2	Undirected
HNF4A	DDX23	Undirected
HNF4A	UBE2V1	Undirected
HNF4A	SRPR	Undirected
HNF4A	INVS	Undirected
HNF4A	GUSB	Undirected
HNF4A	TAGLN2	Undirected
HNF4A	BTN2A1	Undirected
HNF4A	PKN2	Undirected
HNF4A	COPS7A	Undirected
HNF4A	RUVBL2	Undirected
HNF4A	ADIPOR1	Undirected
HNF4A	PNPLA6	Undirected
HNF4A	KIF20A	Undirected
HNF4A	PTK7	Undirected
HNF4A	IPO13	Undirected
HNF4A	SLC35A1	Undirected
HNF4A	C3orf34	Undirected
HNF4A	TTC25	Undirected
HNF4A	UBQLN2	Undirected
HNF4A	DAD1	Undirected
HNF4A	CCDC45	Undirected
HNF4A	LATS1	Undirected
HNF4A	LIMS1	Undirected
HNF4A	COMMD5	Undirected
HNF4A	ARMC6	Undirected
HNF4A	TEAD3	Undirected
HNF4A	UTP18	Undirected
HNF4A	SERPINA10	Undirected
HNF4A	BST1	Undirected
HNF4A	ALDH1L1	Undirected
HNF4A	DDX41	Undirected
HNF4A	FAM117A	Undirected
HNF4A	C11orf54	Undirected
HNF4A	SEL1L	Undirected
HNF4A	PURG	Undirected
HNF4A	IRF6	Undirected
HNF4A	ZNF701	Undirected
HNF4A	C1orf176	Undirected
HNF4A	MST1	Undirected
HNF4A	CRIPT	Undirected
HNF4A	PAFAH2	Undirected
HNF4A	PLAA	Undirected
HNF4A	POLR1C	Undirected
HNF4A	ZBED3	Undirected
HNF4A	PLEKHA8	Undirected
HNF4A	BOLA1	Undirected
HNF4A	POLR3G	Undirected
HNF4A	PSMC4	Undirected
HNF4A	VDAC1	Undirected
HNF4A	PSMA3	Undirected
HNF4A	CYP4F2	Undirected
HNF4A	F12	Undirected
HNF4A	FOSL2	Undirected
HNF4A	BAD	Undirected
HNF4A	PSMD1	Undirected
HNF4A	UBE2M	Undirected
HNF4A	NCK1	Undirected
HNF4A	ZCCHC8	Undirected
HNF4A	HADHA	Undirected
HNF4A	APIP	Undirected
HNF4A	SPCS3	Undirected
HNF4A	RBED1	Undirected
HNF4A	BCCIP	Undirected
HNF4A	SF3B1	Undirected
HNF4A	DDX27	Undirected
HNF4A	PPME1	Undirected
HNF4A	SORCS3	Undirected
HNF4A	ZNF324	Undirected
HNF4A	CHI3L1	Undirected
HNF4A	C14orf140	Undirected
HNF4A	TMEM59	Undirected
HNF4A	FEM1B	Undirected
HNF4A	CYP8B1	Undirected
HNF4A	SULT1A1	Undirected
HNF4A	RAB18	Undirected
HNF4A	FH	Undirected
HNF4A	IFNAR1	Undirected
HNF4A	GRHPR	Undirected
HNF4A	USP15	Undirected
HNF4A	COQ4	Undirected
HNF4A	UBP1	Undirected
HNF4A	CCDC25	Undirected
HNF4A	SOX17	Undirected
HNF4A	GOT1	Undirected
HNF4A	BCS1L	Undirected
HNF4A	GTF2B	Undirected
HNF4A	CCDC44	Undirected
HNF4A	EFTUD2	Undirected
HNF4A	KPTN	Undirected
HNF4A	BTG1	Undirected
HNF4A	WDR13	Undirected
HNF4A	UBE2D3	Undirected
HNF4A	PDSS2	Undirected
HNF4A	USF1	Undirected
HNF4A	CDIPT	Undirected
HNF4A	SF3B4	Undirected
HNF4A	IL22RA1	Undirected
HNF4A	MAPK7	Undirected
HNF4A	STOM	Undirected
HNF4A	OPA3	Undirected
HNF4A	CYLD	Undirected
HNF4A	LRRC6	Undirected
HNF4A	CDC45L	Undirected
HNF4A	MRPS7	Undirected
HNF4A	OTUD6B	Undirected
HNF4A	CCDC47	Undirected
HNF4A	C11orf1	Undirected
HNF4A	RBM39	Undirected
HNF4A	KIAA0141	Undirected
HNF4A	CDC6	Undirected
HNF4A	SLC25A32	Undirected
HNF4A	EVC	Undirected
HNF4A	PRDX5	Undirected
HNF4A	MGEA5	Undirected
HNF4A	KIAA1012	Undirected
HNF4A	PUS3	Undirected
HNF4A	C19orf44	Undirected
HNF4A	TDRKH	Undirected
HNF4A	ORM2	Undirected
HNF4A	C15orf29	Undirected
HNF4A	TRUB2	Undirected
HNF4A	CTAG1B	Undirected
HNF4A	ITIH4	Undirected
HNF4A	SLC30A7	Undirected
HNF4A	TOM1	Undirected
HNF4A	PRDM5	Undirected
HNF4A	MRPS28	Undirected
HNF4A	CDK2	Undirected
HNF4A	HIST2H3C	Undirected
HNF4A	ACN9	Undirected
HNF4A	HSP90B1	Undirected
HNF4A	GRIK3	Undirected
HNF4A	C1orf181	Undirected
HNF4A	APEH	Undirected
HNF4A	PRAF2	Undirected
HNF4A	SEC31A	Undirected
HNF4A	ZRANB2	Undirected
HNF4A	L2HGDH	Undirected
HNF4A	PARP9	Undirected
HNF4A	DDX47	Undirected
HNF4A	COPZ1	Undirected
HNF4A	C6orf166	Undirected
HNF4A	PRLR	Undirected
HNF4A	MPP1	Undirected
HNF4A	SERPINE1	Undirected
HNF4A	PIGN	Undirected
HNF4A	DTWD1	Undirected
HNF4A	SLC25A18	Undirected
HNF4A	GPR39	Undirected
HNF4A	CRYZL1	Undirected
HNF4A	ACP6	Undirected
HNF4A	AASS	Undirected
HNF4A	ACP2	Undirected
HNF4A	C6orf208	Undirected
HNF4A	DMP1	Undirected
HNF4A	CRKRS	Undirected
HNF4A	TCF19	Undirected
HNF4A	POLR2A	Undirected
HNF4A	VAMP1	Undirected
HNF4A	ADAT1	Undirected
HNF4A	TMEM115	Undirected
HNF4A	YIF1A	Undirected
HNF4A	KDELC1	Undirected
HNF4A	ZSCAN16	Undirected
HNF4A	ZCCHC9	Undirected
HNF4A	RNF40	Undirected
HNF4A	NDUFS1	Undirected
HNF4A	SLC35B1	Undirected
HNF4A	SENP1	Undirected
HNF4A	SEC11A	Undirected
HNF4A	GTF2E1	Undirected
HNF4A	TRAF6	Undirected
HNF4A	PSMA1	Undirected
HNF4A	SNW1	Undirected
HNF4A	C14orf1	Undirected
HNF4A	KIAA0372	Undirected
HNF4A	NME1	Undirected
HNF4A	MRPS21	Undirected
HNF4A	RPAIN	Undirected
HNF4A	RPL12	Undirected
HNF4A	LAD1	Undirected
HNF4A	PLEKHA9	Undirected
HNF4A	SLC33A1	Undirected
HNF4A	SLC5A3	Undirected
HNF4A	ALDH3A1	Undirected
HNF4A	PRPF4	Undirected
HNF4A	COQ6	Undirected
HNF4A	NR0B2	Undirected
HNF4A	PRKCE	Undirected
HNF4A	ZNF193	Undirected
HNF4A	FGF13	Undirected
HNF4A	FOXJ3	Undirected
HNF4A	CDK5	Undirected
HNF4A	FRK	Undirected
HNF4A	GFER	Undirected
HNF4A	RPS25	Undirected
HNF4A	COPB2	Undirected
HNF4A	TFB1M	Undirected
HNF4A	NDUFB1	Undirected
HNF4A	MRPL37	Undirected
HNF4A	SNX3	Undirected
HNF4A	TIMM17A	Undirected
HNF4A	RTN4IP1	Undirected
HNF4A	PAF1	Undirected
HNF4A	MRP63	Undirected
HNF4A	CLDN3	Undirected
HNF4A	ASGR2	Undirected
HNF4A	SF3B5	Undirected
HNF4A	RABEPK	Undirected
HNF4A	ERLIN1	Undirected
HNF4A	C11orf71	Undirected
HNF4A	CEBPA	Undirected
HNF4A	ULBP3	Undirected
HNF4A	SSTR1	Undirected
HNF4A	HSPA5	Undirected
HNF4A	BLOC1S1	Undirected
HNF4A	FBXO31	Undirected
HNF4A	ZNF586	Undirected
HNF4A	SLC25A5	Undirected
HNF4A	FZD1	Undirected
HNF4A	MPZL2	Undirected
HNF4A	RNF113A	Undirected
HNF4A	MOCS3	Undirected
HNF4A	GNG5	Undirected
HNF4A	LMAN2L	Undirected
HNF4A	ITGA9	Undirected
HNF4A	SMAD4	Undirected
HNF4A	C1orf163	Undirected
HNF4A	ZKSCAN5	Undirected
HNF4A	CCL16	Undirected
HNF4A	GRWD1	Undirected
HNF4A	MRO	Undirected
HNF4A	NUP62CL	Undirected
HNF4A	G6PC	Undirected
HNF4A	ZNF317	Undirected
HNF4A	RAP1GAP	Undirected
HNF4A	ZFP64	Undirected
HNF4A	NCOA3	Undirected
HNF4A	NFE2L3	Undirected
HNF4A	DUSP19	Undirected
HNF4A	RAB11A	Undirected
HNF4A	CDCA7L	Undirected
HNF4A	SSFA2	Undirected
HNF4A	MYST2	Undirected
HNF4A	CHCHD2	Undirected
HNF4A	HMOX2	Undirected
HNF4A	KLHL28	Undirected
HNF4A	C22orf32	Undirected
HNF4A	NDUFV1	Undirected
HNF4A	FAIM2	Undirected
HNF4A	LIPT1	Undirected
HNF4A	TERF2IP	Undirected
HNF4A	NDUFS3	Undirected
HNF4A	MRPL53	Undirected
HNF4A	PDE4DIP	Undirected
HNF4A	TNFAIP1	Undirected
HNF4A	HIST1H4B	Undirected
HNF4A	INTS4	Undirected
HNF4A	DDX10	Undirected
HNF4A	PIK3R3	Undirected
HNF4A	BNC1	Undirected
HNF4A	AQP9	Undirected
HNF4A	PTPN11	Undirected
HNF4A	CCT8	Undirected
HNF4A	C19orf42	Undirected
HNF4A	C4orf19	Undirected
HNF4A	C12orf49	Undirected
HNF4A	SNAP23	Undirected
HNF4A	PPP1R3C	Undirected
HNF4A	RBAK	Undirected
HNF4A	APOC2	Undirected
HNF4A	FDPS	Undirected
HNF4A	PFKFB4	Undirected
HNF4A	MAT2A	Undirected
HNF4A	BSDC1	Undirected
HNF4A	TP53AP1	Undirected
HNF4A	CCDC115	Undirected
HNF4A	EIF4ENIF1	Undirected
HNF4A	HOOK3	Undirected
HNF4A	SNAI2	Undirected
HNF4A	TMEM123	Undirected
HNF4A	MLF1IP	Undirected
HNF4A	RBP5	Undirected
HNF4A	ARFIP2	Undirected
HNF4A	TRIM55	Undirected
HNF4A	ISOC1	Undirected
HNF4A	AIP	Undirected
HNF4A	SAA2	Undirected
HNF4A	DCTN5	Undirected
HNF4A	DDX18	Undirected
HNF4A	RECQL	Undirected
HNF4A	SYTL4	Undirected
HNF4A	NME7	Undirected
HNF4A	XPA	Undirected
HNF4A	ZBTB37	Undirected
HNF4A	SOX10	Undirected
HNF4A	CHST9	Undirected
HNF4A	CLPX	Undirected
HNF4A	LCMT2	Undirected
HNF4A	NOLC1	Undirected
HNF4A	GIPC2	Undirected
HNF4A	HIST1H2BG	Undirected
HNF4A	GBF1	Undirected
HNF4A	ARMC1	Undirected
HNF4A	HIST1H4K	Undirected
HNF4A	FAS	Undirected
HNF4A	RIOK3	Undirected
HNF4A	KIAA1704	Undirected
HNF4A	HMGB1	Undirected
HNF4A	C20orf111	Undirected
HNF4A	RAB7A	Undirected
HNF4A	COX7A2L	Undirected
HNF4A	THYN1	Undirected
HNF4A	OTC	Undirected
HNF4A	TSNAX	Undirected
HNF4A	ACY3	Undirected
HNF4A	ERCC6	Undirected
HNF4A	SP2	Undirected
HNF4A	TPP2	Undirected
HNF4A	HBQ1	Undirected
HNF4A	DIS3	Undirected
HNF4A	DYNC1LI1	Undirected
HNF4A	AK2	Undirected
HNF4A	TMOD2	Undirected
HNF4A	SAP30BP	Undirected
HNF4A	MCCC1	Undirected
HNF4A	FUZ	Undirected
HNF4A	DPM1	Undirected
HNF4A	WBSCR22	Undirected
HNF4A	PRPS1	Undirected
HNF4A	UTP11L	Undirected
HNF4A	MRM1	Undirected
HNF4A	TARS	Undirected
HNF4A	SULT1C2	Undirected
HNF4A	AKR1C2	Undirected
HNF4A	TLE3	Undirected
HNF4A	CSTF2T	Undirected
HNF4A	NSF	Undirected
HNF4A	ATG4C	Undirected
HNF4A	YPEL3	Undirected
HNF4A	RXRB	Undirected
HNF4A	MTR	Undirected
HNF4A	PCDH20	Undirected
HNF4A	HEATR3	Undirected
HNF4A	JARID1C	Undirected
HNF4A	TUFT1	Undirected
HNF4A	C6orf123	Undirected
HNF4A	PNLIPRP1	Undirected
HNF4A	PSAT1	Undirected
HNF4A	TEGT	Undirected
HNF4A	NUDCD3	Undirected
HNF4A	BMP5	Undirected
HNF4A	C1S	Undirected
HNF4A	DNAJA2	Undirected
HNF4A	LZTR1	Undirected
HNF4A	WARS2	Undirected
HNF4A	PEMT	Undirected
HNF4A	E2F5	Undirected
HNF4A	IGSF8	Undirected
HNF4A	CDC42EP2	Undirected
HNF4A	CRY1	Undirected
HNF4A	RPA2	Undirected
HNF4A	FEN1	Undirected
HNF4A	TFB2M	Undirected
HNF4A	DNAJC17	Undirected
HNF4A	SERPINB8	Undirected
HNF4A	SCFD1	Undirected
HNF4A	JTB	Undirected
HNF4A	UQCC	Undirected
HNF4A	TMEM87B	Undirected
HNF4A	BPHL	Undirected
HNF4A	NUAK1	Undirected
HNF4A	AKR1B1	Undirected
HNF4A	BAG4	Undirected
HNF4A	BAZ1A	Undirected
HNF4A	ACO2	Undirected
HNF4A	SMEK1	Undirected
HNF4A	ALDH8A1	Undirected
HNF4A	OAS3	Undirected
HNF4A	SHFM1	Undirected
HNF4A	AS3MT	Undirected
HNF4A	ARFGAP1	Undirected
HNF4A	CBX3	Undirected
HNF4A	CNOT3	Undirected
HNF4A	ACAA2	Undirected
HNF4A	C21orf59	Undirected
HNF4A	C2orf42	Undirected
HNF4A	MRPL34	Undirected
HNF4A	R3HDM1	Undirected
HNF4A	GOLT1B	Undirected
HNF4A	POLD4	Undirected
HNF4A	DYRK1B	Undirected
HNF4A	SNRPD2	Undirected
HNF4A	TXNDC14	Undirected
HNF4A	STOML2	Undirected
HNF4A	RNF44	Undirected
HNF4A	ERO1L	Undirected
HNF4A	BARD1	Undirected
HNF4A	AMACR	Undirected
HNF4A	DDX28	Undirected
HNF4A	NCAPD2	Undirected
HNF4A	VPS29	Undirected
HNF4A	TRIM23	Undirected
HNF4A	CHCHD3	Undirected
HNF4A	POU5F1	Undirected
HNF4A	HPS6	Undirected
HNF4A	SEC11C	Undirected
HNF4A	G0S2	Undirected
HNF4A	SLC19A3	Undirected
HNF4A	MID1IP1	Undirected
HNF4A	BCL2L1	Undirected
HNF4A	KRR1	Undirected
HNF4A	RPS6	Undirected
HNF4A	C14orf133	Undirected
HNF4A	TMEM43	Undirected
HNF4A	TSPAN14	Undirected
HNF4A	CDC42EP3	Undirected
HNF4A	ARL4C	Undirected
HNF4A	TMTC4	Undirected
HNF4A	C20orf77	Undirected
HNF4A	EFCAB1	Undirected
HNF4A	PRICKLE4	Undirected
HNF4A	ISOC2	Undirected
HNF4A	BAT3	Undirected
HNF4A	CD55	Undirected
HNF4A	NAT8	Undirected
HNF4A	IMMT	Undirected
HNF4A	SKI	Undirected
HNF4A	C10orf10	Undirected
HNF4A	RAB33B	Undirected
HNF4A	ZNF577	Undirected
HNF4A	FNTB	Undirected
HNF4A	RNF31	Undirected
HNF4A	RPL18	Undirected
HNF4A	HEY1	Undirected
HNF4A	ABT1	Undirected
HNF4A	ANKHD1	Undirected
HNF4A	PARD3B	Undirected
HNF4A	STARD10	Undirected
HNF4A	BRIP1	Undirected
HNF4A	NAT10	Undirected
HNF4A	BMI1	Undirected
HNF4A	GABRE	Undirected
HNF4A	SRPRB	Undirected
HNF4A	NCAPH2	Undirected
HNF4A	MCM8	Undirected
HNF4A	PTK2	Undirected
HNF4A	FASTKD2	Undirected
HNF4A	TTC19	Undirected
HNF4A	NXT2	Undirected
HNF4A	COMMD9	Undirected
HNF4A	PNKP	Undirected
HNF4A	CSK	Undirected
HNF4A	LBP	Undirected
HNF4A	HMGN4	Undirected
HNF4A	ARL1	Undirected
HNF4A	CAPZA2	Undirected
HNF4A	COX7C	Undirected
HNF4A	KLHL20	Undirected
HNF4A	SCYE1	Undirected
HNF4A	REG1B	Undirected
HNF4A	ZNF614	Undirected
HNF4A	GLA	Undirected
HNF4A	HNRNPA0	Undirected
HNF4A	PIP5K1A	Undirected
HNF4A	C2orf29	Undirected
HNF4A	TMEM53	Undirected
HNF4A	OGFOD2	Undirected
HNF4A	SLC35D1	Undirected
HNF4A	ZC3H15	Undirected
HNF4A	GGCX	Undirected
HNF4A	TLN1	Undirected
HNF4A	PCMT1	Undirected
HNF4A	MRPS35	Undirected
HNF4A	CLPTM1	Undirected
HNF4A	HSD17B4	Undirected
HNF4A	SGCE	Undirected
HNF4A	AP4B1	Undirected
HNF4A	SESN2	Undirected
HNF4A	SRP19	Undirected
HNF4A	ADRB2	Undirected
HNF4A	CCDC49	Undirected
HNF4A	RAB30	Undirected
HNF4A	APOA2	Undirected
HNF4A	MRPL44	Undirected
HNF4A	RNASE2	Undirected
HNF4A	TADA3L	Undirected
HNF4A	PLAGL2	Undirected
HNF4A	LARS2	Undirected
HNF4A	QTRTD1	Undirected
HNF4A	MRPL46	Undirected
HNF4A	INCENP	Undirected
HNF4A	SLC25A40	Undirected
HNF4A	BPGM	Undirected
HNF4A	G6PD	Undirected
HNF4A	SLC44A1	Undirected
HNF4A	SEC23A	Undirected
HNF4A	UTP14C	Undirected
HNF4A	SPATA6	Undirected
HNF4A	COQ10B	Undirected
HNF4A	NFYA	Undirected
HNF4A	FAM107B	Undirected
HNF4A	ZNF146	Undirected
HNF4A	DCK	Undirected
HNF4A	CBX5	Undirected
HNF4A	RNGTT	Undirected
HNF4A	SLC35A2	Undirected
HNF4A	CROT	Undirected
HNF4A	TUT1	Undirected
HNF4A	MDH2	Undirected
HNF4A	BCAR1	Undirected
HNF4A	NECAP1	Undirected
HNF4A	C21orf55	Undirected
HNF4A	CNBP	Undirected
HNF4A	SUPT3H	Undirected
HNF4A	SUCLG1	Undirected
HNF4A	AQP3	Undirected
HNF4A	C17orf81	Undirected
HNF4A	MON1B	Undirected
HNF4A	MRPL18	Undirected
HNF4A	TUBE1	Undirected
HNF4A	CENPO	Undirected
HNF4A	PDZK1	Undirected
HNF4A	HIF1AN	Undirected
HNF4A	C20orf72	Undirected
HNF4A	NVL	Undirected
HNF4A	SEC23IP	Undirected
HNF4A	EMG1	Undirected
HNF4A	LSR	Undirected
HNF4A	PROZ	Undirected
HNF4A	NR5A2	Undirected
HNF4A	PRRG2	Undirected
HNF4A	CDK8	Undirected
HNF4A	BHMT	Undirected
HNF4A	C2orf49	Undirected
HNF4A	FLOT1	Undirected
HNF4A	PZP	Undirected
HNF4A	NDUFA3	Undirected
HNF4A	CTSA	Undirected
HNF4A	EIF4G1	Undirected
HNF4A	EIF5	Undirected
HNF4A	NFE2L1	Undirected
HNF4A	CLYBL	Undirected
HNF4A	TMEM176A	Undirected
HNF4A	PAN2	Undirected
HNF4A	AHSG	Undirected
HNF4A	EXOSC2	Undirected
HNF4A	CYP3A5	Undirected
HNF4A	C15orf15	Undirected
HNF4A	ABCC3	Undirected
HNF4A	IL1RAP	Undirected
HNF4A	SMARCA5	Undirected
HNF4A	SARS2	Undirected
HNF4A	XPR1	Undirected
HNF4A	BCLAF1	Undirected
HNF4A	YKT6	Undirected
HNF4A	NUFIP1	Undirected
HNF4A	NOSIP	Undirected
HNF4A	SEPX1	Undirected
HNF4A	CAMK2D	Undirected
HNF4A	ZNF443	Undirected
HNF4A	SCD	Undirected
HNF4A	GHITM	Undirected
HNF4A	CCDC82	Undirected
HNF4A	TFPT	Undirected
HNF4A	C11orf48	Undirected
HNF4A	SNRPD3	Undirected
HNF4A	ALKBH6	Undirected
HNF4A	SLC26A1	Undirected
HNF4A	DBT	Undirected
HNF4A	ADPRH	Undirected
HNF4A	TPRKB	Undirected
HNF4A	C3orf26	Undirected
HNF4A	C11orf52	Undirected
HNF4A	DUSP3	Undirected
HNF4A	C9orf5	Undirected
HNF4A	C18orf55	Undirected
HNF4A	PPP1CA	Undirected
HNF4A	GJB1	Undirected
HNF4A	RAI2	Undirected
HNF4A	HBXIP	Undirected
HNF4A	GNB1L	Undirected
HNF4A	ANAPC10	Undirected
HNF4A	PRKAB2	Undirected
HNF4A	PPP1R15B	Undirected
HNF4A	GYS2	Undirected
HNF4A	LCN2	Undirected
HNF4A	C6orf211	Undirected
HNF4A	F9	Undirected
HNF4A	TMUB2	Undirected
HNF4A	HIST2H2AA3	Undirected
HNF4A	PAPOLA	Undirected
HNF4A	DEDD2	Undirected
HNF4A	MUTYH	Undirected
HNF4A	DHDDS	Undirected
HNF4A	FXC1	Undirected
HNF4A	TMEM87A	Undirected
HNF4A	SCYL3	Undirected
HNF4A	LDB1	Undirected
HNF4A	GFM1	Undirected
HNF4A	ABCB10	Undirected
HNF4A	MRPS27	Undirected
HNF4A	CFL2	Undirected
HNF4A	OSBPL11	Undirected
HNF4A	SLC38A4	Undirected
HNF4A	C11orf73	Undirected
HNF4A	PPM1D	Undirected
HNF4A	PPIL2	Undirected
HNF4A	CDKN1A	Undirected
HNF4A	VDAC2	Undirected
HNF4A	C8orf4	Undirected
HNF4A	NBR1	Undirected
HNF4A	MCM3	Undirected
HNF4A	NUP62	Undirected
HNF4A	SLC10A1	Undirected
HNF4A	PALMD	Undirected
HNF4A	NUF2	Undirected
HNF4A	TAF11	Undirected
HNF4A	DUSP11	Undirected
HNF4A	LUC7L2	Undirected
HNF4A	CYP3A43	Undirected
HNF4A	MRPL4	Undirected
HNF4A	USP2	Undirected
HNF4A	WBP4	Undirected
HNF4A	JRKL	Undirected
HNF4A	CIAO1	Undirected
HNF4A	KCNJ12	Undirected
HNF4A	KIF15	Undirected
HNF4A	SLC39A6	Undirected
HNF4A	BRF2	Undirected
HNF4A	PSMB1	Undirected
HNF4A	PDK4	Undirected
HNF4A	PLA2G12B	Undirected
HNF4A	PPP1R3D	Undirected
HNF4A	EDEM3	Undirected
HNF4A	MDFI	Undirected
HNF4A	GSTO1	Undirected
HNF4A	FBXW2	Undirected
HNF4A	BCKDHA	Undirected
HNF4A	ZNF345	Undirected
HNF4A	C6orf97	Undirected
HNF4A	SERPINA4	Undirected
HNF4A	ACAD8	Undirected
HNF4A	RPL31	Undirected
HNF4A	ORC3L	Undirected
HNF4A	THAP2	Undirected
HNF4A	STK19	Undirected
HNF4A	WDR42A	Undirected
HNF4A	SERPINA5	Undirected
HNF4A	ATP6V0C	Undirected
HNF4A	GTF2H4	Undirected
HNF4A	WDSOF1	Undirected
HNF4A	DBP	Undirected
HNF4A	GSTK1	Undirected
HNF4A	SQRDL	Undirected
HNF4A	CDK2AP2	Undirected
HNF4A	C2	Undirected
HNF4A	LRSAM1	Undirected
HNF4A	SCAND1	Undirected
HNF4A	TEF	Undirected
HNF4A	TIA1	Undirected
HNF4A	OAZ2	Undirected
HNF4A	PRPF31	Undirected
HNF4A	MAPK8IP2	Undirected
HNF4A	SETDB1	Undirected
HNF4A	C14orf119	Undirected
HNF4A	AGTPBP1	Undirected
HNF4A	GSS	Undirected
HNF4A	SLC35A3	Undirected
HNF4A	FIGF	Undirected
HNF4A	DDX25	Undirected
HNF4A	C14orf106	Undirected
HNF4A	CHRNB2	Undirected
HNF4A	PEX13	Undirected
HNF4A	AP1M1	Undirected
HNF4A	NAMPT	Undirected
HNF4A	C12orf24	Undirected
HNF4A	PSMB7	Undirected
HNF4A	HSD11B1	Undirected
HNF4A	TRIP11	Undirected
HNF4A	AP3M1	Undirected
HNF4A	SH2D3C	Undirected
HNF4A	STT3A	Undirected
HNF4A	UPF3B	Undirected
HNF4A	SUCLA2	Undirected
HNF4A	TIMM23	Undirected
HNF4A	USP5	Undirected
HNF4A	HIST1H2AH	Undirected
HNF4A	NDUFA1	Undirected
HNF4A	ALDH2	Undirected
HNF4A	RPS20	Undirected
HNF4A	GMDS	Undirected
HNF4A	SFRS1	Undirected
HNF4A	UFM1	Undirected
HNF4A	PDK2	Undirected
HNF4A	GPR160	Undirected
HNF4A	KLHDC3	Undirected
HNF4A	MRPL27	Undirected
HNF4A	ZSCAN5	Undirected
HNF4A	GDF15	Undirected
HNF4A	RSU1	Undirected
HNF4A	DLST	Undirected
HNF4A	ACLY	Undirected
HNF4A	TRIM15	Undirected
HNF4A	HIRIP3	Undirected
HNF4A	EXO1	Undirected
HNF4A	GPR37	Undirected
HNF4A	SPAST	Undirected
HNF4A	HLA-F	Undirected
HNF4A	DTX3L	Undirected
HNF4A	MAP2K5	Undirected
HNF4A	BACE1	Undirected
HNF4A	GSK3B	Undirected
HNF4A	NUDT2	Undirected
HNF4A	EWSR1	Undirected
HNF4A	DACH2	Undirected
HNF4A	STARD7	Undirected
HNF4A	NEURL2	Undirected
HNF4A	SFRS11	Undirected
HNF4A	KCNC3	Undirected
HNF4A	BAZ1B	Undirected
HNF4A	LSM4	Undirected
HNF4A	NEK7	Undirected
HNF4A	GPX1	Undirected
HNF4A	PEX6	Undirected
HNF4A	ZNF318	Undirected
